10527998545230669e-21,10407458756660122e-21,9966974153148192e-21,10011963964575972e-21,1001810032040347e-20,1002199371347036e-20,10024683178257695e-21,10026558528203603e-21,10027786273569893e-21,10019370047561312e-21
11057193097250001e-21,10836254476572472e-21,9939683649053559e-21,10022456220982735e-21,10035855594311836e-21,10043744177221306e-21,10049197645713985e-21,10053007336232093e-21,10055508512453755e-21,1003874202168607e-20
11587574603942145e-21,1128641171781774e-20,9918300115663465e-21,1003168401480744e-20,10053223502874132e-21,10065245902216484e-21,1007353920356913e-20,10079343255688982e-21,10083164511291342e-21,10058113998920986e-21
12119134131193057e-21,11757953704440232e-21,990299103592164e-20,10039853655269111e-21,10070170726542617e-21,10086491978386147e-21,10097703615080652e-21,10105563093652937e-21,10110752050170167e-21,10077484068506318e-21
12651862888260918e-21,12250902285559886e-21,9893919776685339e-21,1004717040563163e-20,10086672595575394e-21,10107474478842428e-21,10121686553164246e-21,101316636322921e-19,10138268894428166e-21,10096850332063319e-21
13185752253388524e-21,12765277889053539e-21,9891245609329877e-21,10053838373557819e-21,10102712744618788e-21,1012818483198941e-20,10145483562204422e-21,10157641623929229e-21,10165712791800671e-21,10116210899638203e-21
13720793799705186e-21,13301099471886327e-21,989512374274245e-20,10060060413092252e-21,10118282781791019e-21,10148614172410664e-21,10169090041103554e-21,1018349379031375e-20,1019308147451624e-20,10135563892648526e-21
14256979321488775e-21,13858384472703987e-21,9905705348539105e-21,10066038026516286e-21,10133381961790914e-21,10168753662454878e-21,101925012373399e-19,10209216818642528e-21,10220372658775846e-21,10154907443309244e-21
14794300860606957e-21,1443714875739908e-20,9923137576650242e-21,1007197126555858e-20,10148016862622972e-21,10188594785485442e-21,1021571225026459e-20,10234807354557446e-21,10247584041365223e-21,10174239690245368e-21
1533275073319386e-20,1503740656023389e-20,9947563584913142e-21,1007805864407221e-20,10162201076777912e-21,10208129621925162e-21,10238718051365213e-21,10260262001017219e-21,1027471330138652e-20,10193558781281522e-21
15872321556595407e-21,15659170426761588e-21,997912255660415e-20,10084497048601873e-21,10175954904696517e-21,10227351098318542e-21,10261513510137917e-21,10285577314051889e-21,10301758098318348e-21,10212862871270581e-21
1641300627651296e-20,16302451150573586e-21,10017949721892794e-21,10091481654806956e-21,10189305057693899e-21,10246253217129615e-21,10284093430431465e-21,10310749801348198e-21,10328716071742126e-21,10232150122295598e-21
1695479819426032e-20,1696725769846365e-20,10064176364721539e-21,10099205841071408e-21,10202284362629148e-21,1026483126143632e-20,10306452589779755e-21,10335775918003195e-21,10355584837190642e-21,10251418698592814e-21
17497690994162227e-21,1765359714292033e-20,1011792984612833e-20,10107861113397586e-21,10214931480949833e-21,1028308198712644e-20,10328585791339049e-21,10360652069567569e-21,10382361987493403e-21,1027066676903167e-20
1804167877116826e-20,18361474583637965e-21,10179333616504412e-21,10117637028834957e-21,1022729063061785e-20,10301003793243834e-21,10350487917948538e-21,10385374613692593e-21,10409045091316274e-21,10289892505673033e-21
1858675605846999e-20,19090893054952917e-21,10248507213874453e-21,10128721116742935e-21,102394113104666e-19,10318596871114643e-21,10372153987124367e-21,1040993986023038e-20,10435631688673574e-21,10309094078085368e-21
19132917855188473e-21,19841853441302545e-21,10325566280745369e-21,10141298811216435e-21,10251348038857868e-21,10335863344070266e-21,10393579216217448e-21,1043434407924165e-20,1046211929227963e-20,1032826965551789e-20
19680159654198114e-21,20614354378558544e-21,10410622567885188e-21,10155553381389408e-21,1026316009468196e-20,10352807387870038e-21,1041475908705366e-20,10458583507740097e-21,10488505386078695e-21,10347417404971014e-21
20228477469863238e-21,21408392137486503e-21,10503783921631423e-21,10171665858804212e-21,1027491126022448e-20,10369435332328639e-21,10435689409048572e-21,10482654354919935e-21,10514787420724388e-21,1036653548483208e-20
2077786786576376e-20,22223960518122186e-21,10605154292118254e-21,10189814975825312e-21,10286669578243038e-21,10385755756302293e-21,10456366390631667e-21,10506552815638727e-21,10540962815260232e-21,103856220466819e-19
213283279824797e-19,23061050713702214e-21,10714833726036608e-21,10210177101191673e-21,10298507110810352e-21,10401779565587103e-21,10476786708050656e-21,10530275082513486e-21,10567028955959984e-21,1040467523281289e-20
2187985556516519e-20,2391965117622501e-20,10832918339815858e-21,10232926171761469e-21,10310499699412099e-21,10417520054117351e-21,10496947570696205e-21,10553817356298158e-21,10592983192084018e-21,1042369316911289e-20
2243244899104528e-20,24799747468961456e-21,10959500316484092e-21,10258233635171741e-21,10322726739147684e-21,10432992960983129e-21,10516846793372919e-21,10577175864673197e-21,10618822838198776e-21,10442673966448483e-21
2298610729686301e-20,25701322092930608e-21,11094667884002407e-21,10286268388788874e-21,10335270954070014e-21,10448216512261755e-21,10536482864292742e-21,10600346879339712e-21,10644545173616105e-21,10461615717566505e-21
23540830206000112e-21,26624354310790872e-21,11238505270471928e-21,1031719671384028e-20,10348218173109665e-21,10463211447941257e-21,10555855008051441e-21,10623326731028558e-21,10670147438689746e-21,10480516489153835e-21
24096618155426007e-21,27568819952706004e-21,11391092685811019e-21,10351182220307368e-21,10361657119970069e-21,10478001046846566e-21,1057496325459343e-20,10646111832947861e-21,10695626838022828e-21,1049937432273704e-20
24653472322484312e-21,28534691188383833e-21,11552506281343985e-21,10388385787114978e-21,1037567920347107e-20,10492611137993775e-21,10593808502605543e-21,10668698702098062e-21,10720980540722869e-21,10518187230897664e-21
2521139465121933e-20,2952193629292825e-20,11722818081980744e-21,1042896549631631e-20,10390378307730564e-21,10507070098544046e-21,10612392576693898e-21,10691083978021053e-21,1074620567741785e-20,1053695318842579e-20
25770387878426158e-21,305305193854662e-19,11902095947807517e-21,10473076577837219e-21,1040585059615286e-20,10521408851689102e-21,10630718289923766e-21,10713264449932425e-21,10771299344509864e-21,10555670132664568e-21
26330455559399618e-21,315604001337029e-19,12090403509241944e-21,10520871348334475e-21,1042219431509198e-20,10535660852307386e-21,10648789499786251e-21,10735237081197517e-21,10796258605362439e-21,10574335958953478e-21
26891602093088698e-21,3261153342552564e-20,12287800069733323e-21,10572499142639279e-21,1043950959651012e-20,10549862060457581e-21,1066661115701596e-20,107569990306849e-19,1082108048810864e-20,10592948510772933e-21
27453837332379055e-21,33684681478722735e-21,12495083634957966e-21,10628309034862745e-21,1045805808989163e-20,10564194131509243e-21,10684321668670681e-21,10778671332129301e-21,10845878973330553e-21,10611664330853131e-21
28017175041722395e-21,3477986670045352e-20,12712361657098727e-21,10688468210014374e-21,10477948530009425e-21,10578701392640329e-21,10701931291584565e-21,10800254371087351e-21,10870653605313277e-21,1063048359419152e-20
28581630112607606e-21,35897111627596285e-21,12939740010050332e-21,10753142204765796e-21,10499291861606112e-21,10593430722844212e-21,10719451573768588e-21,10821748848279263e-21,10895403937895781e-21,10649406452508704e-21
2914721859680403e-20,37036438965442455e-21,1317732304135631e-20,10822494917808109e-21,10522201109526166e-21,10608431548235278e-21,10736895408141284e-21,10843155815857845e-21,10920129545216536e-21,10668433038972202e-21
29713957739545885e-21,38197871621742976e-21,13425213554939455e-21,10896688603603446e-21,10546791240114854e-21,10623755820358464e-21,10754277072915713e-21,1086447670379974e-20,10944830023142027e-21,1068756345946669e-20
30281866012940223e-21,3938143274239002e-20,13683512860239156e-21,10975883883392476e-21,10573179040971863e-21,10639458002217797e-21,10771612281031595e-21,10885713357367607e-21,10969505001299295e-21,10706797797519142e-21
3085096314928157e-20,4058714574115303e-20,13952320747392243e-21,11060239738846038e-21,1060148299145238e-20,10655595037935934e-21,10788918215982114e-21,10906868064450217e-21,10994154145723855e-21,10726136105697473e-21
31421270174509754e-21,4181503433993127e-20,14231735523441752e-21,11149913520873247e-21,10631823149586977e-21,10672226329341652e-21,10806213575172372e-21,10927943592533247e-21,11018777170916943e-21,1074557840905788e-20
3199280944176102e-20,43065122615517066e-21,14521854019378914e-21,11245060952099575e-21,10664321038057068e-21,10689413704497196e-21,10823518606628292e-21,10948943221997553e-21,11043373848787284e-21,10765124703600471e-21
32565604664773225e-21,4433743502142743e-20,14822771562960767e-21,11345836121573427e-21,10699099528780629e-21,10707221378320128e-21,10840855138915458e-21,10969870775567759e-21,11067944014383366e-21,1078477494965799e-20
