15091663388418464e-21,14556009908904251e-21,10211693795023545e-21,10312744060668395e-21,10395733828618688e-21,10388505757683417e-21,10326035242747762e-21,10209933669075828e-21,10007275166370623e-21,9573290853018683e-21
1537291120867184e-20,14861043505156784e-21,10247438057742216e-21,1033038976929392e-20,10416769553776993e-21,10410122886414034e-21,10344616049193923e-21,10222198090299543e-21,10008419543214805e-21,9551113296542033e-21
15654043429374388e-21,15171412022580433e-21,10285854547853057e-21,10348413266885997e-21,10437735728045929e-21,10431715436538899e-21,10363224744692204e-21,10234513814360461e-21,10009641139400155e-21,9529111634778168e-21
15935069374073918e-21,15487095190738903e-21,10326961979274382e-21,10366863458978424e-21,10458642998917955e-21,10453280271485466e-21,10381857822070887e-21,10246878953251384e-21,10010940055586868e-21,9507288385869188e-21
16215998552295097e-21,15808072548823142e-21,10370778424037313e-21,1038578856271887e-20,10479502951660582e-21,10474814558824908e-21,10400511749107814e-21,10259291607716755e-21,10012316432894527e-21,9485646108731231e-21
164968406686497e-19,1613432343537838e-20,10417321317261401e-21,10405236102206433e-21,10500328063140965e-21,10496315785999879e-21,10419182979256436e-21,102717498714974e-19,10013770456116644e-21,9464187404536074e-21
1677760561976042e-20,1646582696976318e-20,10466607457404124e-21,10425252902471102e-21,10521131655868695e-21,1051778177349008e-20,10437867961285725e-21,10284251833864417e-21,10015302354212539e-21,9442914914355311e-21
17058303478466347e-21,1680256202343185e-20,10518653000823643e-21,1044588508183198e-20,10541927852105962e-21,10539210685314986e-21,10456563147559834e-21,10296795580209292e-21,10016912397899316e-21,9421831312919236e-21
1733894450165531e-20,171445072050149e-19,10573473464353336e-21,10467178046487728e-21,10562731530048073e-21,10560601039896137e-21,10475265005412609e-21,10309379196968827e-21,10018600902718439e-21,9400939309725617e-21
17619539125630625e-21,17491640835973905e-21,10631083722496799e-21,10489176483539133e-21,10583558280066953e-21,10581951718486506e-21,10493970027188607e-21,10322000774699681e-21,10020368229273773e-21,9380241646279472e-21
1790009794848425e-20,17843940914741376e-21,10691497998170972e-21,10511924352131421e-21,10604424360842556e-21,10603261971036023e-21,10512674738666582e-21,10334658409057363e-21,10022214780467466e-21,935974108942949e-20
1818063173646364e-20,182013850958499e-19,10754729862116622e-21,10535464876841176e-21,10625346657568818e-21,10624531422821672e-21,1053137571071919e-20,10347350206324986e-21,1002414100437246e-20,9339440432100663e-21
18461151417588068e-21,18563950658298713e-21,10820792226166372e-21,10559840539235887e-21,10646342640048908e-21,10645760078738964e-21,10550069569406228e-21,10360074286936558e-21,10026147394171343e-21,931934249013473e-20
18741668061991414e-21,1893161446085411e-20,10889697329170427e-21,10585093067234765e-21,1066743032047438e-20,1066694832509057e-20,10568753004204833e-21,10372828786739175e-21,10028234484993488e-21,9299450095219113e-21
19022589690210682e-21,19304683520159354e-21,10961644132223983e-21,10611314256871736e-21,10688655744184879e-21,10688137070720058e-21,105874808258395e-19,1038568753131026e-20,10030497009728653e-21,9279884238789569e-21
19303931481435243e-21,19683159760481792e-21,11036655390085897e-21,10638549702217126e-21,10710040061777821e-21,1070932927925435e-20,10606251740509787e-21,10398650155642684e-21,10032936167639869e-21,9260646922013301e-21
19585708694729694e-21,20067045294185265e-21,1111475369666808e-20,1066684455518804e-20,10731605067154726e-21,107305284077662e-19,10625064587706034e-21,10411716313442424e-21,10035553156767178e-21,9241740108218558e-21
19867936682805593e-21,20456342427136724e-21,11195961496095706e-21,10696243532673439e-21,10753373171887634e-21,10751738414187308e-21,10643918352790089e-21,10424885682537534e-21,10038349176462107e-21,9223165725725364e-21
20150630872443274e-21,20851053635119123e-21,1128030107693899e-20,10726790919303861e-21,1077536737805822e-20,10772963760435826e-21,10662812174467876e-21,10438157963932444e-21,10041325421959488e-21,9204925660784377e-21
20433806778212127e-21,2125118156891693e-20,1136779458269927e-20,10758530574512808e-21,10797611254335278e-21,10794209418332068e-21,10681745357190693e-21,10451532887447622e-21,10044483086918332e-21,9187021760431497e-21
20717479983059383e-21,21656729029179324e-21,11458464004701833e-21,10791505935059364e-21,10820128910380268e-21,10815480871192487e-21,10700717378302957e-21,10465010210937162e-21,10047823358030646e-21,9169455825588265e-21
21001666147892616e-21,22067698967164743e-21,11552331189670856e-21,10825760021376941e-21,10842944974216126e-21,10836784117937993e-21,10719727899535862e-21,10478589725315958e-21,10051347416598164e-21,9152229612757247e-21
2128638100879576e-20,22484094474112988e-21,11649417840489745e-21,10861335442221083e-21,10866084569448015e-21,10858125675218106e-21,107387767764156e-19,10492271257228815e-21,10055056437146405e-21,9135344832080255e-21
21571640362066925e-21,22905918757558858e-21,11749745509215386e-21,1089827439728422e-20,10889573292162812e-21,10879512577454464e-21,10757864065465385e-21,10506054669311032e-21,10058951583125939e-21,9118803141929948e-21
2185746007792484e-20,23333175145708034e-21,11853335606048013e-21,1093661868395075e-20,10913437190926347e-21,10900952379708295e-21,107769900358848e-19,10519939866323603e-21,10063034009537713e-21,9102606151872943e-21
22143856081710703e-21,23765867058378665e-21,11960209388710298e-21,10976409698988566e-21,10937702744706645e-21,1092245315608621e-20,10796155175644767e-21,10533926794725751e-21,1006730485773927e-20,9086755416252357e-21
22430844367637004e-21,24203998011148294e-21,12070387970793195e-21,11017688445127054e-21,10962396844300894e-21,10944023501628834e-21,10815360202794836e-21,10548015448976708e-21,10071765258132445e-21,9071252437212798e-21
2271844098030982e-20,24647571584717484e-21,12183892309676511e-21,11060495532333363e-21,10987546771509831e-21,1096567252966299e-20,10834606071066202e-21,10562205871230794e-21,10076416325090962e-21,9056098658504065e-21
23006662024550248e-21,25096591424227065e-21,12300743211565013e-21,1110487118346758e-20,11013180181518012e-21,10987409872293152e-21,10853893980067332e-21,10576498156949073e-21,1008125915876354e-20,9041295467450294e-21
23295523663221787e-21,2555106122552499e-20,12420961328645197e-21,1115085523792563e-20,1103932508482448e-20,11009245678954974e-21,10873225383188906e-21,1059089245806744e-20,10086294843999396e-21,9026844193493923e-21
2358504210329903e-20,2601098470654458e-20,12544567147333409e-21,11198487152851406e-21,11066009828503737e-21,11031190612907042e-21,1089260199311443e-20,10605388983695786e-21,10091524446472883e-21,9012746103501682e-21
23875233609832156e-21,2647636561106649e-20,1267158099506878e-20,11247806009154436e-21,11093263080877562e-21,110532558511614e-19,10912025792059713e-21,10619988006763735e-21,10096949015597882e-21,8999002404981035e-21
24166114488423552e-21,26947207674133967e-21,12802023024495127e-21,11298850511552483e-21,11121113813438467e-21,11075453079647395e-21,10931499036037748e-21,10634689863981655e-21,1010256957985971e-20,8985614240489372e-21
2445770109931228e-20,27423514625749904e-21,12935913219649416e-21,1135165899432473e-20,11149591286692261e-21,11097794492524682e-21,1095102426463292e-20,10649494962597178e-21,10108387149846357e-21,8972582690936646e-21
24750009840289406e-21,27905290154716315e-21,13073271378626627e-21,11406269420788173e-21,11178725033033216e-21,11120292786621354e-21,10970604304704042e-21,10664403780449645e-21,1011440271378118e-20,8959908770254785e-21
25043057157064547e-21,2839253790700689e-20,13214117116093293e-21,11462719387917598e-21,11208544843204653e-21,11142961159606769e-21,10990242278936159e-21,1067941687198023e-20,10120617239756537e-21,894759342774061e-20
25336859542056013e-21,2888526146923552e-20,13358469856779575e-21,11521046128573045e-21,11239080751964975e-21,11165813306185058e-21,11009941611951494e-21,10694534871750424e-21,10127031675205591e-21,893563754719993e-20
2563143352188273e-20,29383464335175636e-21,13506348818814115e-21,11581286510818401e-21,11270363022684991e-21,11188863412160258e-21,1102970603389372e-20,10709758495471098e-21,1013364694371488e-20,892404194309511e-20
25926795671824003e-21,29887149909561293e-21,13657773018502538e-21,1164347704294222e-20,1130242213581556e-20,11212126152532397e-21,11049539588988947e-21,1072508854697836e-20,10140463948407955e-21,8912807364079978e-21
26222962599940486e-21,30396321467989525e-21,13812761249189542e-21,11707653871357895e-21,11335288773784747e-21,11235616684412278e-21,11069446637822333e-21,10740525918498132e-21,10147483568067448e-21,8901934488349465e-21
265199509617052e-19,30910982160876615e-21,1397133208552926e-20,11773852785312804e-21,11368993810399672e-21,11259350644738775e-21,11089431865404401e-21,10756071597688747e-21,1015470666068041e-20,8891423927270187e-21
2681777744463238e-20,3143113497177964e-20,14133503860830332e-21,11842109214100408e-21,11403568296413582e-21,11283344142679333e-21,11109500282878717e-21,10771726667981595e-21,10162134059825798e-21,8881276221007305e-21
2711739863491649e-20,3195831639448993e-20,14300187471822295e-21,11912713810681274e-21,1143918982785014e-20,11307781943211089e-21,11129851855965864e-21,10787703221065316e-21,10169990720239954e-21,8871738730215637e-21
27418812473970173e-21,32492552366336833e-21,14471414074520888e-21,11985718291770377e-21,11475893621587897e-21,11332677965327215e-21,11150486411537703e-21,10803995617430659e-21,10178269976019804e-21,8862803968878964e-21
27722016246697238e-21,33033868338691614e-21,14647214240815166e-21,12061174136105865e-21,11513715602820813e-21,11358047017636248e-21,11171404370682486e-21,10820598432372876e-21,10186965089919251e-21,8854464119139681e-21
2802700712823696e-20,3358228958133471e-20,14827618222876818e-21,12139132614052887e-21,11552692379383201e-21,1138390478265605e-20,11192606761547431e-21,10837506505446278e-21,10196069356787266e-21,8846711222231646e-21
28333782485101092e-21,3413784134921304e-20,15012656098617607e-21,12219644801083495e-21,11592861214552152e-21,11410267801882386e-21,11214095225658753e-21,10854714967830555e-21,10205576160023611e-21,8839537283693576e-21
28642340059557656e-21,3470054899061284e-20,15202357863447398e-21,12302761585445228e-21,11634260000530687e-21,11437153462208486e-21,11235872022028847e-21,1087221925985883e-20,10215479005842257e-21,883293433724175e-20
28952678066541853e-21,3527043798339605e-20,1539675346861012e-20,12388533666382509e-21,11676927229045585e-21,11464579978974995e-21,11257940025284642e-21,10890015137992304e-21,10225771539778937e-21,882689447969579e-20
2926479526183497e-20,3584753396646497e-20,15595872850142654e-21,12477011553095997e-21,11720901964121397e-21,11492566381046072e-21,11280302724894752e-21,10908098680673851e-21,10236447558172706e-21,8821409894866915e-21
2957869099545112e-20,3643186277425129e-20,1579974595552613e-20,12568245565431058e-21,11766223817087163e-21,11521132497676757e-21,11302964225646833e-21,10926466294162931e-21,10247501017233735e-21,8816472871344115e-21
29894365232113632e-21,3702345043254905e-20,16008402744272888e-21,12662285829048118e-21,1181293291957876e-20,11550298942503658e-21,11325929244311189e-21,10945114713351722e-21,10258926035096324e-21,8812075810100046e-21
30211818571531304e-21,3762232316600116e-20,16221873193457837e-21,1275918227311424e-20,1186106989892078e-20,11580087099457418e-21,11349203108143156e-21,10964041004073555e-21,10270716894378664e-21,8808211231054662e-21
3053105227037142e-20,38228507417829793e-21,16440187309199864e-21,1285898463063337e-20,11910675855771614e-21,11610519110335647e-21,11372791754980267e-21,10983242566850662e-21,10282868045525009e-21,8804871779360952e-21
30852068243205576e-21,38842029838155254e-21,1666337511795402e-20,12961742433972053e-21,11961792339893091e-21,11641617859684759e-21,11396701730089754e-21,11002717136930139e-21,10295374105552884e-21,880205022557961e-20
31174869069178415e-21,394629172868488e-19,1689146666571004e-20,13067505013080935e-21,12014461328163937e-21,11673406961407807e-21,11420940184804e-18,11022462786212686e-21,1030822985842745e-20,87997394669831e-19
3149945800412356e-20,4009119685031054e-20,1712449202501318e-20,1317632149640784e-20,12068725204719061e-21,11705910746872802e-21,11445514876665156e-21,11042477926833512e-21,10321430256920463e-21,879793252998374e-20
31825838975833055e-21,4072689582949499e-20,17362481283827466e-21,1328824080721611e-20,12124626739230083e-21,11739154250468398e-21,11470434166589797e-21,11062761311553961e-21,1033497042076865e-20,879662256785605e-20
3215401658639184e-20,4137004174275061e-20,17605464542981812e-21,13403311662517817e-21,12182209067266801e-21,11773163196716146e-21,1149570701764728e-20,11083312036011091e-21,10348845636679035e-21,8795802860152153e-21
3248399612081056e-20,4202066234267497e-20,17853471921868195e-21,13521582574608932e-21,12241515672641168e-21,11807963988751478e-21,1152134299519443e-20,11104129542560697e-21,1036305135994919e-20,8795466813619437e-21
3281578354094569e-20,4267878560566967e-20,181065335470052e-19,1364310184811451e-20,1230259036788959e-20,11843583694378643e-21,11547352264219808e-21,11125213621235179e-21,1037758321286553e-20,879560795910846e-20
3314938548659613e-20,4334443973598315e-20,18364679549251562e-21,13767917579533761e-21,12365477276691362e-21,11880050033548525e-21,1157374558812268e-20,1114656441242132e-20,10392436984925933e-21,8796219950292643e-21
3348480928291706e-20,4401765318344839e-20,18627940069290647e-21,13896077659283816e-21,12430220818144707e-21,11917391367103596e-21,116005343286996e-19,1116818241100626e-20,10407608634643144e-21,879729656396445e-20
33822062934532005e-21,44698454634963124e-21,1889634524665311e-20,1402762976933331e-20,12496865689175955e-21,1195563668321625e-20,11627730443499857e-21,11190068467859516e-21,10423094288452246e-21,8798831696768284e-21
3416115512859638e-20,4538687302429684e-20,1916992521995632e-20,14162621383993537e-21,12565456849166554e-21,11994815585522963e-21,11655346484852251e-21,11212223793299858e-21,10438890241806417e-21,880081936425092e-20
345020952337336e-19,46082937533668826e-21,19448710121888244e-21,14301099769346909e-21,12636039504323999e-21,12034958280567473e-21,11683395597993655e-21,1123464995977923e-20,10454992959465787e-21,8803253698793497e-21
34844893307112446e-21,4678667761287043e-20,19732730085044206e-21,14443111985792246e-21,12708659094179258e-21,12076095566808742e-21,11711891520662634e-21,1125734890631188e-20,10471399077746827e-21,8806128949644836e-21
3518956008963016e-20,4749812297323143e-20,2002201523197385e-20,14588704886277384e-21,12783361276212001e-21,12118258821469705e-21,11740848580250936e-21,11280322940474288e-21,10488105404204974e-21,8809439479825786e-21
3553610700748199e-20,4821730359498778e-20,2031659567351882e-20,14737925116813216e-21,1286019191215787e-20,1216147998860281e-20,11770281692056705e-21,11303574741764787e-21,10505108918886992e-21,8813179764707777e-21
3588454617934802e-20,4894424974738751e-20,2061650151510156e-20,1489081911929775e-20,12939197055954015e-21,12205791568270714e-21,11800206358475401e-21,11327107366121588e-21,10522406776940921e-21,8817344392040666e-21
3623489041255385e-20,49678991984340036e-21,20921762847641194e-21,1504743313009822e-20,13020422939809867e-21,12251226603668528e-21,1183063866587848e-20,11350924248161176e-21,10539996308861994e-21,8821928059115298e-21
36587153205207195e-21,5042156115303474e-20,21232409746570365e-21,15207813180847593e-21,13103915961879376e-21,1229781866940538e-20,11861595282488425e-21,11375029204639172e-21,10557875022188227e-21,8826925571501026e-21
3694134875360126e-20,51171988414937925e-21,21548472278641834e-21,15372005101493766e-21,13189722675501615e-21,12345601860860184e-21,1189309345710772e-20,11399426438952576e-21,10576040604450507e-21,883233184314753e-20
3729904046974758e-20,51933957650698364e-21,2187229685774466e-20,15540713835804913e-21,1327823681359809e-20,12394912409867812e-21,11925449689832733e-21,11424432598813015e-21,10594830590056566e-21,8838541174849954e-21
3766011317131704e-20,5270718177095326e-20,2220373680131308e-20,15713959643848344e-21,13369478361326587e-21,12445752269446782e-21,11958647352935271e-21,11450017831257613e-21,10614209268367599e-21,8845515080854004e-21
38024467630637176e-21,53491427031321443e-21,2254267220391585e-20,15891770132439802e-21,13463474005212114e-21,1249813013861284e-20,11992675935844961e-21,11476157289493633e-21,1063414479212906e-20,8853218078582988e-21
3839201826202484e-20,5428650201761224e-20,2288900469451678e-20,16074178279823384e-21,13560255686884751e-21,12552060200236717e-21,12027530055759366e-21,11502830429102322e-21,106546087071565e-19,8861617399530528e-21
38762691259323056e-21,5509224939116895e-20,23242653471613334e-21,1626122102474843e-20,13659859525707682e-21,12607561154368657e-21,1206320867278208e-20,11530020430282562e-21,10675575551655711e-21,8870682729968105e-21
3913642308591718e-20,55908539615432925e-21,23603552262130223e-21,16452938245851384e-21,13762325004354707e-21,12664655470368982e-21,12099714463693418e-21,11557713722850235e-21,10697022516269981e-21,888038598186884e-20
39513159230552774e-21,5673526610303802e-20,23971646942630812e-21,16649372011148197e-21,13867694342351054e-21,12723368800555174e-21,12137053317157134e-21,1158589959240091e-20,10718929153428867e-21,8890701088925746e-21
398928531724892e-19,5757234141210624e-20,2434689365263268e-20,1685056601971352e-20,1397601200729893e-20,12783729515490369e-21,1217523392377112e-20,11614569852162673e-21,10741277128224702e-21,8901603825075171e-21
4027546551296618e-20,58419694228574066e-21,247292572788978e-19,1705656518200742e-20,14087324328364567e-21,1284576833175308e-20,12214267440658168e-21,11643718568157987e-21,10764050004166322e-21,8913071642852445e-21
4066096324045452e-20,59277266946077244e-21,25118710223817748e-21,17267415301656277e-21,14201679186814967e-21,12909518010746097e-21,12254167215103177e-21,11673341827883537e-21,10787233058332072e-21,8925083529209958e-21
4104931910470967e-20,60145013706189884e-21,25515231394441408e-21,17483162832423226e-21,14319125765391041e-21,12975013112600104e-21,12294948555309179e-21,1170343754471574e-20,10810813121396437e-21,8937619876712991e-21
41440511080178235e-21,6102289879755856e-20,25918805365042405e-21,177038546915428e-19,14439714343175809e-21,1304228979319129e-20,1233662853901282e-20,11734005291801992e-21,10834778438778947e-21,8950662368287901e-21
41834521903426705e-21,6191089533790278e-20,26329421677744905e-21,17929538115743755e-21,14563496126058223e-21,13111385635183262e-21,12379225852715097e-21,11765046160411043e-21,10859118549794717e-21,8964193873927965e-21
4223133867237482e-20,6280898418114618e-20,2674707425412228e-20,18160260549901437e-21,14690523105357487e-21,13182339506134377e-21,12422760655817585e-21,11796562638670031e-21,10883824182201145e-21,8978198357965086e-21
4263095249750009e-20,6371715300539451e-20,2717176089684344e-20,18396069560839142e-21,14820847938960199e-21,13255191438298291e-21,12467254465132874e-21,1182855850737087e-20,10908887159957533e-21,8992660795692756e-21
43033358197027804e-21,6463539554737763e-20,2760348286502026e-20,18637012770657197e-21,14954523850633959e-21,1332998252593742e-20,12512730056149323e-21,11861038750129411e-21,10934300322361473e-21,9007567098279816e-21
43438554029568194e-21,6556371095643344e-20,2804224451035755e-20,18883137805326326e-21,15091604544154274e-21,1340675483687267e-20,12559211378140695e-21,11894009475661675e-21,10960057453012242e-21,9022904045048103e-21
43846541457589485e-21,6650210324407946e-20,2848805296185917e-20,1913449225478386e-20,15232144129368036e-21,1348555133549752e-20,12606723480593882e-21,11927477850133622e-21,10986153217044218e-21,9038659221959493e-21
4425732494454652e-20,6745058082829514e-20,2894091786267499e-20,19391123644984335e-21,1537619705956453e-20,1356641581631453e-20,12655292450090822e-21,11961452039217072e-21,1101258310698134e-20,9054820967662645e-21
44670911762578656e-21,68409156116254e-18,2940085112098368e-20,19653079412153976e-21,15523818074656438e-21,1364939284340393e-20,1270494535330478e-20,11995941155471737e-21,11039343392370761e-21,9071378321004886e-21
4508731183860318e-20,6937784518292402e-20,29867866719976365e-21,19920406890155428e-21,15675062154986817e-21,13734527699228553e-21,12755710189274025e-21,12030955214935445e-21,11066431078609448e-21,9088320978231677e-21
45506537600193015e-21,7035666745685616e-20,3034198052342516e-20,2019315329531015e-20,15829984477517377e-21,13821866336214423e-21,12807615844744813e-21,12066505096286229e-21,1109384386705224e-20,910563924919983e-20
45928603854719955e-21,7134564548551794e-20,3082321013241782e-20,20471365722198844e-21,15988640380693233e-21,13911455335718953e-21,12860692056814627e-21,1210260250748111e-20,11121580122942498e-21,9123324022313972e-21
4635352766553396e-20,7234480469712293e-20,3131157473264902e-20,20755091135665885e-21,1615108533030945e-20,1400334186839791e-20,12914969377257573e-21,12139259953817026e-21,11149638843821708e-21,9141366728078973e-21
46781328256477174e-21,7335417322843668e-20,31807094985604304e-21,21044376372028104e-21,1631737489252213e-20,14097573660489807e-21,12970479142614493e-21,12176490712030516e-21,11178019634495361e-21,9159759310281651e-21
4721202691163168e-20,7437378174224428e-20,3230979290709827e-20,21339268135793784e-21,16487564706957082e-21,14194198960607719e-21,13027253445032264e-21,1221430880502321e-20,11206722681916103e-21,9178494195520628e-21
4764564689955467e-20,7540366330094169e-20,3281969178429096e-20,2163981300435241e-20,1666171046586539e-20,14293266511419396e-21,13085325107761322e-21,12252728981546694e-21,11235748735631619e-21,9197564269463201e-21
4808221339158409e-20,7644385322541271e-20,3333681607803268e-20,21946057427815422e-21,16839867892773886e-21,143948255212533e-19,1314472766077125e-20,12291766695958853e-21,1126509908775787e-20,9216962851277432e-21
4852175339998114e-20,7749438899887536e-20,3386119135661871e-20,22258047735209034e-21,17022092726017014e-21,14498925639595508e-21,13205495319985258e-21,1233143809187393e-20,11294775557424743e-21,9236683673592508e-21
4896429571736863e-20,7855531017231032e-20,343928442282976e-19,22575830139281104e-21,1720844070312946e-20,14605616933433264e-21,13267662967348037e-21,12371759986711252e-21,1132478047600309e-20,9256720862768482e-21
4940991873359386e-20,7962677479698281e-20,3493189282535879e-20,22899473337499454e-21,17398978533088954e-21,14714957860799584e-21,13331273065614049e-21,12412757128104856e-21,1135512578657359e-20,9277082331110263e-21
4985865177755318e-20,8070882159088213e-20,3547836209187267e-20,2322902391084185e-20,17593761776296796e-21,14826998977131245e-21,13396361408760043e-21,12454447133064349e-21,1138581410879241e-20,9297761962382029e-21
50310526036709456e-21,8180149155507732e-20,3603227815162001e-20,2356452833560672e-20,177928460169286e-19,14941791233284795e-21,13462964446734646e-21,12496848304617309e-21,11416848597867127e-21,9318754054032195e-21
50765574501467455e-21,8290482788651537e-20,3659366824564108e-20,23906032990620304e-21,17996286848315132e-21,15059385954309132e-21,13531119266180216e-21,12539979616934005e-21,11448232930864424e-21,9340053298933103e-21
5122383191108882e-20,8401887589271809e-20,3716256066910286e-20,24253584163188958e-21,1820413985914035e-20,15179834818922702e-21,1360086357189165e-20,12583860701240122e-21,11479971293769892e-21,9361654767549383e-21
51685334701338704e-21,8514368290826559e-20,37738984707624594e-21,24607228053777157e-21,18416460620366666e-21,15303189839631515e-21,1367223566893309e-20,12628511832462474e-21,1151206836930289e-20,9383553890633525e-21
5215012096487793e-20,8627929824102738e-20,3832297059534863e-20,2496701078490666e-20,1863330467548633e-20,15429503345359283e-21,1374527444696187e-20,12673953918193846e-21,11544529327508623e-21,940574644554494e-20
52618230411965146e-21,8742577311698048e-20,3891454947055309e-20,25332978408588253e-21,1885472753115422e-20,15558827964429354e-21,13820019364872773e-21,1272020848802023e-20,11577359816724072e-21,9428228542711111e-21
5308970433173948e-20,8858316062382013e-20,39513753329095155e-21,25705176912298327e-21,19080784648158693e-21,15691216607878775e-21,13896510435733129e-21,12767297683196439e-21,1161056595494743e-20,9450996612337603e-21
5356458556419831e-20,897515156799421e-19,4012061499692794e-20,26083652228721374e-21,1931153143522677e-20,15826722454903102e-21,13974788213488792e-21,128152442481505e-19,11644154323461683e-21,9474047394185247e-21
5404291847171324e-20,9093089500004116e-20,4073516809909654e-20,26468450243953995e-21,19547023242933495e-21,1596539893844739e-20,14054893779741574e-21,1286407152208056e-20,11678131960583495e-21,9497377927299452e-21
5452474891038632e-20,9212135705770912e-20,41357447025564735e-21,26859616804192274e-21,19787315357697362e-21,1610729973094584e-20,14136868730595717e-21,12913803430652797e-21,11712506355580569e-21,9520985539799528e-21
55010124210549435e-21,9332296207027792e-20,41987486914161554e-21,27257197725873516e-21,20032462998258067e-21,162524787319347e-19,14220755164983412e-21,12964464479181687e-21,11747285444453177e-21,954486784129824e-20
55499093156320425e-21,945357719791321e-19,42625323629375e-18,27661238804280866e-21,20282521312077446e-21,16400990055689723e-21,14306595672914282e-21,13016079745730897e-21,1178247760567654e-20,9569022715148521e-21
5599170596452273e-20,9575985042591152e-20,43270993737357516e-21,28071785820630646e-21,20537545371658705e-21,1655288801890081e-20,14394433323660567e-21,13068674874155147e-21,11818091655952997e-21,9593448310622245e-21
5648801427154555e-20,969952627486879e-19,4392453449658197e-20,28488884552391704e-21,20797590173087894e-21,1670822713003892e-20,14484311655222287e-21,13122276068374584e-21,11854136847531317e-21,9618143037370085e-21
5698807111806532e-20,9824207597032856e-20,4458598384187587e-20,28912580781584883e-21,2106271063412396e-20,1686706207849385e-20,14576274663484913e-21,13176910086322032e-21,11890622865213618e-21,9643105559383699e-21
5749193093644437e-20,9950035879249529e-20,45255380372702336e-21,29342920303642224e-21,2133296159310391e-20,1702944772440206e-20,14670366791819667e-21,1323260423428573e-20,11927559823925558e-21,9668334789787293e-21
57999649541373275e-21,.00010077018159729232,4593276334739034e-20,29779948937319284e-21,2160839780885731e-20,1719543908930244e-20,14766632921227947e-21,1328938636172516e-20,11964958266933553e-21,9693829886599313e-21
585112841150645e-19,.00010205161643109405,46618172662685324e-21,30223712530661635e-21,21889073959131937e-21,17365091345843633e-21,14865118359595236e-21,1334728485519993e-20,12002829163113457e-21,9719590247113059e-21
